Country,Region,Year, GDP_pp 
Taiwan,Asia,1/1/1911," 1,130.54 "
Taiwan,Asia,1/1/1916," 1,266.57 "
Taiwan,Asia,1/1/1921," 1,442.00 "
Taiwan,Asia,1/1/1926," 1,783.10 "
Taiwan,Asia,1/1/1931," 1,821.29 "
Taiwan,Asia,1/1/1936," 1,981.77 "
Taiwan,Asia,1/1/1941," 1,597.53 "
Taiwan,Asia,1/1/1946, 680.07 
Taiwan,Asia,1/1/1951," 1,359.37 "
Taiwan,Asia,1/1/1956," 1,737.37 "
Taiwan,Asia,1/1/1961," 2,048.42 "
Taiwan,Asia,1/1/1966," 2,821.25 "
Taiwan,Asia,1/1/1971," 4,141.44 "
Taiwan,Asia,1/1/1976," 5,754.32 "
Taiwan,Asia,1/1/1981," 7,980.42 "
Taiwan,Asia,1/1/1986," 10,624.06 "
Taiwan,Asia,1/1/1991," 14,989.71 "
Taiwan,Asia,1/1/1996," 19,754.06 "
Taiwan,Asia,1/1/2001," 22,768.46 "
Taiwan,Asia,1/1/2006," 27,358.90 "
Taiwan,Asia,1/1/2011," 32,559.99 "
Tajikistan,Asia,1/1/1901, 985.44 
Tajikistan,Asia,1/1/1906, 928.87 
Tajikistan,Asia,1/1/1911, 993.61 
Tajikistan,Asia,1/1/1916, 981.43 
Tajikistan,Asia,1/1/1921, 416.28 
Tajikistan,Asia,1/1/1926, 985.33 
Tajikistan,Asia,1/1/1931," 1,146.90 "
Tajikistan,Asia,1/1/1936," 1,555.73 "
Tajikistan,Asia,1/1/1941," 1,637.18 "
Tajikistan,Asia,1/1/1946," 1,483.16 "
Tajikistan,Asia,1/1/1951," 2,166.17 "
Tajikistan,Asia,1/1/1956," 2,742.07 "
Tajikistan,Asia,1/1/1961," 3,140.47 "
Tajikistan,Asia,1/1/1966," 3,681.43 "
Tajikistan,Asia,1/1/1971," 4,343.22 "
Tajikistan,Asia,1/1/1976," 4,506.40 "
Tajikistan,Asia,1/1/1981," 3,993.98 "
Tajikistan,Asia,1/1/1986," 3,768.27 "
Tajikistan,Asia,1/1/1991," 3,006.97 "
Tajikistan,Asia,1/1/1996, 899.28 
Tajikistan,Asia,1/1/2001," 1,080.51 "
Tajikistan,Asia,1/1/2006," 1,481.18 "
Tajikistan,Asia,1/1/2011," 1,854.06 "
Tanzania,Sub-Saharan Africa,1/1/1901, 577.84 
Tanzania,Sub-Saharan Africa,1/1/1906, 585.21 
Tanzania,Sub-Saharan Africa,1/1/1911, 592.67 
Tanzania,Sub-Saharan Africa,1/1/1916, 600.22 
Tanzania,Sub-Saharan Africa,1/1/1921, 607.88 
Tanzania,Sub-Saharan Africa,1/1/1926, 615.62 
Tanzania,Sub-Saharan Africa,1/1/1931, 623.47 
Tanzania,Sub-Saharan Africa,1/1/1936, 631.42 
Tanzania,Sub-Saharan Africa,1/1/1941, 639.47 
Tanzania,Sub-Saharan Africa,1/1/1946, 647.62 
Tanzania,Sub-Saharan Africa,1/1/1951, 719.42 
Tanzania,Sub-Saharan Africa,1/1/1956, 700.32 
Tanzania,Sub-Saharan Africa,1/1/1961, 681.14 
Tanzania,Sub-Saharan Africa,1/1/1966, 840.34 
Tanzania,Sub-Saharan Africa,1/1/1971, 886.77 
Tanzania,Sub-Saharan Africa,1/1/1976, 964.50 
Tanzania,Sub-Saharan Africa,1/1/1981, 888.54 
Tanzania,Sub-Saharan Africa,1/1/1986, 816.73 
Tanzania,Sub-Saharan Africa,1/1/1991, 844.63 
Tanzania,Sub-Saharan Africa,1/1/1996, 813.60 
Tanzania,Sub-Saharan Africa,1/1/2001, 857.59 
Tanzania,Sub-Saharan Africa,1/1/2006," 1,056.85 "
Tanzania,Sub-Saharan Africa,1/1/2011," 1,269.58 "
Thailand,Asia,1/1/1901, 706.74 
Thailand,Asia,1/1/1906, 717.54 
Thailand,Asia,1/1/1911, 728.50 
Thailand,Asia,1/1/1916, 725.05 
Thailand,Asia,1/1/1921, 712.10 
Thailand,Asia,1/1/1926, 699.38 
Thailand,Asia,1/1/1931, 698.14 
Thailand,Asia,1/1/1936, 714.10 
Thailand,Asia,1/1/1941, 718.53 
Thailand,Asia,1/1/1946, 715.12 
Thailand,Asia,1/1/1951, 740.14 
Thailand,Asia,1/1/1956, 810.62 
Thailand,Asia,1/1/1961, 958.99 
Thailand,Asia,1/1/1966," 1,231.34 "
Thailand,Asia,1/1/1971," 1,503.77 "
Thailand,Asia,1/1/1976," 1,823.50 "
Thailand,Asia,1/1/1981," 2,313.84 "
Thailand,Asia,1/1/1986," 2,764.20 "
Thailand,Asia,1/1/1991," 4,327.90 "
Thailand,Asia,1/1/1996," 6,001.24 "
Thailand,Asia,1/1/2001," 5,656.20 "
Thailand,Asia,1/1/2006," 7,171.65 "
Thailand,Asia,1/1/2011," 7,977.54 "
Timor-Leste,Australia and Oceania,1/1/1901, 672.12 
Timor-Leste,Australia and Oceania,1/1/1906, 693.24 
Timor-Leste,Australia and Oceania,1/1/1911, 715.02 
Timor-Leste,Australia and Oceania,1/1/1916, 722.32 
Timor-Leste,Australia and Oceania,1/1/1921, 719.65 
Timor-Leste,Australia and Oceania,1/1/1926, 716.99 
Timor-Leste,Australia and Oceania,1/1/1931, 714.34 
Timor-Leste,Australia and Oceania,1/1/1936, 711.70 
Timor-Leste,Australia and Oceania,1/1/1941, 709.07 
Timor-Leste,Australia and Oceania,1/1/1946, 706.44 
Timor-Leste,Australia and Oceania,1/1/1951, 722.01 
Timor-Leste,Australia and Oceania,1/1/1956, 817.12 
Timor-Leste,Australia and Oceania,1/1/1961, 924.76 
Timor-Leste,Australia and Oceania,1/1/1966," 1,046.59 "
Timor-Leste,Australia and Oceania,1/1/1971," 1,184.46 "
Timor-Leste,Australia and Oceania,1/1/1976," 1,382.50 "
Timor-Leste,Australia and Oceania,1/1/1981," 1,647.17 "
Timor-Leste,Australia and Oceania,1/1/1986," 1,962.51 "
Timor-Leste,Australia and Oceania,1/1/1991," 2,419.65 "
Timor-Leste,Australia and Oceania,1/1/1996," 3,547.23 "
Timor-Leste,Australia and Oceania,1/1/2001," 3,082.86 "
Timor-Leste,Australia and Oceania,1/1/2006," 2,082.85 "
Timor-Leste,Australia and Oceania,1/1/2011," 3,226.29 "
Togo,Sub-Saharan Africa,1/1/1901, 782.35 
Togo,Sub-Saharan Africa,1/1/1906, 800.86 
Togo,Sub-Saharan Africa,1/1/1911, 819.81 
Togo,Sub-Saharan Africa,1/1/1916, 827.89 
Togo,Sub-Saharan Africa,1/1/1921, 828.50 
Togo,Sub-Saharan Africa,1/1/1926, 829.11 
Togo,Sub-Saharan Africa,1/1/1931, 829.72 
Togo,Sub-Saharan Africa,1/1/1936, 830.33 
Togo,Sub-Saharan Africa,1/1/1941, 830.94 
Togo,Sub-Saharan Africa,1/1/1946, 831.56 
Togo,Sub-Saharan Africa,1/1/1951, 846.17 
Togo,Sub-Saharan Africa,1/1/1956, 913.16 
Togo,Sub-Saharan Africa,1/1/1961," 1,054.67 "
Togo,Sub-Saharan Africa,1/1/1966," 1,437.09 "
Togo,Sub-Saharan Africa,1/1/1971," 1,631.68 "
Togo,Sub-Saharan Africa,1/1/1976," 1,487.63 "
Togo,Sub-Saharan Africa,1/1/1981," 1,446.70 "
Togo,Sub-Saharan Africa,1/1/1986," 1,228.38 "
Togo,Sub-Saharan Africa,1/1/1991," 1,113.67 "
Togo,Sub-Saharan Africa,1/1/1996," 1,073.78 "
Togo,Sub-Saharan Africa,1/1/2001, 871.57 
Togo,Sub-Saharan Africa,1/1/2006, 901.19 
Togo,Sub-Saharan Africa,1/1/2011, 949.34 
Tonga,Australia and Oceania,1/1/1901, 868.24 
Tonga,Australia and Oceania,1/1/1906, 882.43 
Tonga,Australia and Oceania,1/1/1911, 896.85 
Tonga,Australia and Oceania,1/1/1916, 936.28 
Tonga,Australia and Oceania,1/1/1921, 995.07 
Tonga,Australia and Oceania,1/1/1926," 1,057.54 "
Tonga,Australia and Oceania,1/1/1931," 1,123.94 "
Tonga,Australia and Oceania,1/1/1936," 1,194.51 "
Tonga,Australia and Oceania,1/1/1941," 1,269.51 "
Tonga,Australia and Oceania,1/1/1946," 1,349.22 "
Tonga,Australia and Oceania,1/1/1951," 1,433.94 "
Tonga,Australia and Oceania,1/1/1956," 1,523.97 "
Tonga,Australia and Oceania,1/1/1961," 1,619.66 "
Tonga,Australia and Oceania,1/1/1966," 1,721.35 "
Tonga,Australia and Oceania,1/1/1971," 1,829.43 "
Tonga,Australia and Oceania,1/1/1976," 2,036.50 "
Tonga,Australia and Oceania,1/1/1981," 2,836.58 "
Tonga,Australia and Oceania,1/1/1986," 3,979.68 "
Tonga,Australia and Oceania,1/1/1991," 4,087.24 "
Tonga,Australia and Oceania,1/1/1996," 4,540.02 "
Tonga,Australia and Oceania,1/1/2001," 5,026.00 "
Tonga,Australia and Oceania,1/1/2006," 4,883.29 "
Tonga,Australia and Oceania,1/1/2011," 4,885.71 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1901," 1,186.62 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1906," 1,218.32 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1911," 1,250.86 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1916," 1,349.04 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1921," 1,503.46 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1926," 1,675.54 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1931," 1,867.32 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1936," 2,081.06 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1941," 2,319.25 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1946," 2,584.72 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1951," 2,987.51 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1956," 3,881.04 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1961," 4,888.04 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1966," 5,550.35 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1971," 6,346.12 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1976," 7,555.17 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1981," 9,815.18 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1986," 7,818.14 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1991," 7,398.63 "
Trinidad and Tobago,Central America and the Caribbean,1/1/1996," 8,449.63 "
Trinidad and Tobago,Central America and the Caribbean,1/1/2001," 11,020.92 "
Trinidad and Tobago,Central America and the Caribbean,1/1/2006," 17,333.50 "
Trinidad and Tobago,Central America and the Caribbean,1/1/2011," 17,185.79 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1901, 968.48 
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,006.75 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,046.53 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,083.15 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,117.81 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1926," 1,153.57 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1931," 1,190.48 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1936," 1,228.57 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1941," 1,267.88 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1946," 1,308.44 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1951," 1,331.69 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1956," 1,472.77 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1961," 1,728.37 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1966," 1,991.34 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1971," 2,386.27 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1976," 3,093.00 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1981," 3,647.29 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1986," 3,656.88 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1991," 4,095.28 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/1996," 4,691.19 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/2001," 5,687.24 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/2006," 6,759.66 "
Tunisia,"Middle East, North Africa, and Greater Arabia",1/1/2011," 7,427.13 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,455.87 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,553.01 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,656.64 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,433.62 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,079.14 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1926," 1,444.64 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1931," 1,712.44 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1936," 2,050.89 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1941," 1,913.46 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1946," 1,783.28 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1951," 2,185.50 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1956," 2,523.46 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1961," 2,625.62 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1966," 3,175.94 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1971," 3,744.17 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1976," 4,636.35 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1981," 4,502.89 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1986," 5,113.39 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1991," 5,733.32 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/1996," 6,432.18 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/2001," 6,192.75 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/2006," 8,223.30 "
Turkey,"Middle East, North Africa, and Greater Arabia",1/1/2011," 9,164.68 "
Turkmenistan,Asia,1/1/1901," 1,381.18 "
Turkmenistan,Asia,1/1/1906," 1,307.21 "
Turkmenistan,Asia,1/1/1911," 1,404.04 "
Turkmenistan,Asia,1/1/1916," 1,392.50 "
Turkmenistan,Asia,1/1/1921, 593.05 
Turkmenistan,Asia,1/1/1926," 1,409.48 "
Turkmenistan,Asia,1/1/1931," 1,647.29 "
Turkmenistan,Asia,1/1/1936," 2,243.63 "
Turkmenistan,Asia,1/1/1941," 2,370.74 "
Turkmenistan,Asia,1/1/1946," 2,156.49 "
Turkmenistan,Asia,1/1/1951," 3,162.45 "
Turkmenistan,Asia,1/1/1956," 4,019.57 "
Turkmenistan,Asia,1/1/1961," 4,618.62 "
Turkmenistan,Asia,1/1/1966," 5,414.21 "
Turkmenistan,Asia,1/1/1971," 6,387.49 "
Turkmenistan,Asia,1/1/1976," 6,665.64 "
Turkmenistan,Asia,1/1/1981," 5,964.50 "
Turkmenistan,Asia,1/1/1986," 5,681.56 "
Turkmenistan,Asia,1/1/1991," 4,769.85 "
Turkmenistan,Asia,1/1/1996," 3,028.61 "
Turkmenistan,Asia,1/1/2001," 3,361.40 "
Turkmenistan,Asia,1/1/2006," 4,638.56 "
Turkmenistan,Asia,1/1/2011," 7,252.66 "
Tuvalu,Australia and Oceania,1/1/1901," 1,315.52 "
Tuvalu,Australia and Oceania,1/1/1906," 1,337.02 "
Tuvalu,Australia and Oceania,1/1/1911," 1,358.87 "
Tuvalu,Australia and Oceania,1/1/1916," 1,406.39 "
Tuvalu,Australia and Oceania,1/1/1921," 1,473.32 "
Tuvalu,Australia and Oceania,1/1/1926," 1,543.42 "
Tuvalu,Australia and Oceania,1/1/1931," 1,616.87 "
Tuvalu,Australia and Oceania,1/1/1936," 1,693.80 "
Tuvalu,Australia and Oceania,1/1/1941," 1,774.40 "
Tuvalu,Australia and Oceania,1/1/1946," 1,858.84 "
Tuvalu,Australia and Oceania,1/1/1951," 1,947.29 "
Tuvalu,Australia and Oceania,1/1/1956," 2,039.95 "
Tuvalu,Australia and Oceania,1/1/1961," 2,137.02 "
Tuvalu,Australia and Oceania,1/1/1966," 2,238.71 "
Tuvalu,Australia and Oceania,1/1/1971," 2,350.79 "
Tuvalu,Australia and Oceania,1/1/1976," 3,505.59 "
Tuvalu,Australia and Oceania,1/1/1981," 3,176.47 "
Tuvalu,Australia and Oceania,1/1/1986," 2,467.76 "
Tuvalu,Australia and Oceania,1/1/1991," 3,246.46 "
Tuvalu,Australia and Oceania,1/1/1996," 3,544.85 "
Tuvalu,Australia and Oceania,1/1/2001," 4,211.52 "
Uganda,Sub-Saharan Africa,1/1/1901, 673.51 
Uganda,Sub-Saharan Africa,1/1/1906, 689.45 
Uganda,Sub-Saharan Africa,1/1/1911, 705.77 
Uganda,Sub-Saharan Africa,1/1/1916, 716.14 
Uganda,Sub-Saharan Africa,1/1/1921, 722.41 
Uganda,Sub-Saharan Africa,1/1/1926, 728.74 
Uganda,Sub-Saharan Africa,1/1/1931, 735.12 
Uganda,Sub-Saharan Africa,1/1/1936, 741.55 
Uganda,Sub-Saharan Africa,1/1/1941, 748.05 
Uganda,Sub-Saharan Africa,1/1/1946, 754.60 
Uganda,Sub-Saharan Africa,1/1/1951, 710.29 
Uganda,Sub-Saharan Africa,1/1/1956, 763.14 
Uganda,Sub-Saharan Africa,1/1/1961, 758.70 
Uganda,Sub-Saharan Africa,1/1/1966, 888.69 
Uganda,Sub-Saharan Africa,1/1/1971, 964.15 
Uganda,Sub-Saharan Africa,1/1/1976, 852.35 
Uganda,Sub-Saharan Africa,1/1/1981, 647.57 
Uganda,Sub-Saharan Africa,1/1/1986, 603.24 
Uganda,Sub-Saharan Africa,1/1/1991, 646.06 
Uganda,Sub-Saharan Africa,1/1/1996, 799.01 
Uganda,Sub-Saharan Africa,1/1/2001, 896.54 
Uganda,Sub-Saharan Africa,1/1/2006," 1,050.42 "
Uganda,Sub-Saharan Africa,1/1/2011," 1,260.03 "
Ukraine,Europe,1/1/1901," 1,342.25 "
Ukraine,Europe,1/1/1906," 1,270.36 "
Ukraine,Europe,1/1/1911," 1,364.47 "
Ukraine,Europe,1/1/1916," 1,353.25 "
Ukraine,Europe,1/1/1921, 576.34 
Ukraine,Europe,1/1/1926," 1,369.75 "
Ukraine,Europe,1/1/1931," 1,600.86 "
Ukraine,Europe,1/1/1936," 2,180.39 "
Ukraine,Europe,1/1/1941," 2,303.92 "
Ukraine,Europe,1/1/1946," 2,095.70 "
Ukraine,Europe,1/1/1951," 3,073.31 "
Ukraine,Europe,1/1/1956," 3,906.27 "
Ukraine,Europe,1/1/1961," 4,488.44 "
Ukraine,Europe,1/1/1966," 5,261.60 "
Ukraine,Europe,1/1/1971," 6,207.45 "
Ukraine,Europe,1/1/1976," 7,060.09 "
Ukraine,Europe,1/1/1981," 7,292.09 "
Ukraine,Europe,1/1/1986," 8,017.78 "
Ukraine,Europe,1/1/1991," 7,400.99 "
Ukraine,Europe,1/1/1996," 3,548.69 "
Ukraine,Europe,1/1/2001," 4,082.19 "
Ukraine,Europe,1/1/2006," 6,041.20 "
Ukraine,Europe,1/1/2011," 6,359.65 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,359.92 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,399.98 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,441.21 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,584.98 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,821.57 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1926," 2,093.47 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1931," 2,405.97 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1936," 2,765.11 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1941," 3,177.86 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1946," 3,652.22 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1951," 4,197.39 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1956," 4,823.93 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1961," 6,526.43 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1966," 9,844.30 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1971," 13,239.26 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1976," 52,628.36 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1981," 55,157.82 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1986," 29,225.30 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1991," 30,832.82 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/1996," 29,286.31 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/2001," 29,446.26 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/2006," 35,388.86 "
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1/1/2011," 31,700.39 "
United Kingdom,Europe,1/1/1901," 6,263.51 "
United Kingdom,Europe,1/1/1906," 6,517.81 "
United Kingdom,Europe,1/1/1911," 6,627.33 "
United Kingdom,Europe,1/1/1916," 7,578.00 "
United Kingdom,Europe,1/1/1921," 6,247.68 "
United Kingdom,Europe,1/1/1926," 6,947.11 "
United Kingdom,Europe,1/1/1931," 7,231.83 "
United Kingdom,Europe,1/1/1936," 8,493.92 "
United Kingdom,Europe,1/1/1941," 10,529.74 "
United Kingdom,Europe,1/1/1946," 9,493.42 "
United Kingdom,Europe,1/1/1951," 10,025.45 "
United Kingdom,Europe,1/1/1956," 11,158.95 "
United Kingdom,Europe,1/1/1961," 12,464.91 "
United Kingdom,Europe,1/1/1966," 13,912.63 "
United Kingdom,Europe,1/1/1971," 15,399.08 "
United Kingdom,Europe,1/1/1976," 17,050.63 "
United Kingdom,Europe,1/1/1981," 17,940.78 "
United Kingdom,Europe,1/1/1986," 20,747.69 "
United Kingdom,Europe,1/1/1991," 22,739.73 "
United Kingdom,Europe,1/1/1996," 25,328.77 "
United Kingdom,Europe,1/1/2001," 28,978.41 "
United Kingdom,Europe,1/1/2006," 32,214.65 "
United Kingdom,Europe,1/1/2011," 31,496.62 "
United States,North America,1/1/1901," 7,305.78 "
United States,North America,1/1/1906," 8,205.42 "
United States,North America,1/1/1911," 8,010.71 "
United States,North America,1/1/1916," 8,875.24 "
United States,North America,1/1/1921," 8,068.82 "
United States,North America,1/1/1926," 9,990.36 "
United States,North America,1/1/1931," 8,640.93 "
United States,North America,1/1/1936," 9,629.63 "
United States,North America,1/1/1941," 12,667.38 "
United States,North America,1/1/1946," 15,431.41 "
United States,North America,1/1/1951," 16,750.74 "
United States,North America,1/1/1956," 17,783.27 "
United States,North America,1/1/1961," 18,226.62 "
United States,North America,1/1/1966," 22,263.22 "
United States,North America,1/1/1971," 23,744.67 "
United States,North America,1/1/1976," 25,881.72 "
United States,North America,1/1/1981," 28,160.14 "
United States,North America,1/1/1986," 31,297.31 "
United States,North America,1/1/1991," 33,076.87 "
United States,North America,1/1/1996," 35,807.00 "
United States,North America,1/1/2001," 39,474.11 "
United States,North America,1/1/2006," 42,378.85 "
United States,North America,1/1/2011," 41,678.41 "
Uruguay,South America,1/1/1901," 2,575.86 "
Uruguay,South America,1/1/1906," 2,921.72 "
Uruguay,South America,1/1/1911," 3,410.32 "
Uruguay,South America,1/1/1916," 2,892.97 "
Uruguay,South America,1/1/1921," 3,173.00 "
Uruguay,South America,1/1/1926," 3,918.96 "
Uruguay,South America,1/1/1931," 4,037.12 "
Uruguay,South America,1/1/1936," 3,989.47 "
Uruguay,South America,1/1/1941," 4,247.21 "
Uruguay,South America,1/1/1946," 4,709.27 "
Uruguay,South America,1/1/1951," 5,714.81 "
Uruguay,South America,1/1/1956," 6,182.26 "
Uruguay,South America,1/1/1961," 5,808.70 "
Uruguay,South America,1/1/1966," 5,737.16 "
Uruguay,South America,1/1/1971," 5,916.95 "
Uruguay,South America,1/1/1976," 6,468.66 "
Uruguay,South America,1/1/1981," 7,690.70 "
Uruguay,South America,1/1/1986," 6,946.57 "
Uruguay,South America,1/1/1991," 7,628.84 "
Uruguay,South America,1/1/1996," 8,856.81 "
Uruguay,South America,1/1/2001," 8,732.20 "
Uruguay,South America,1/1/2006," 9,620.33 "
Uruguay,South America,1/1/2011," 12,741.79 "
Uzbekistan,Asia,1/1/1901, 572.84 
Uzbekistan,Asia,1/1/1906, 534.52 
Uzbekistan,Asia,1/1/1911, 566.03 
Uzbekistan,Asia,1/1/1916, 620.00 
Uzbekistan,Asia,1/1/1921, 355.00 
Uzbekistan,Asia,1/1/1926, 512.23 
Uzbekistan,Asia,1/1/1931, 627.44 
Uzbekistan,Asia,1/1/1936, 842.54 
Uzbekistan,Asia,1/1/1941, 877.72 
Uzbekistan,Asia,1/1/1946, 787.15 
Uzbekistan,Asia,1/1/1951," 1,138.07 "
Uzbekistan,Asia,1/1/1956," 1,426.13 "
Uzbekistan,Asia,1/1/1961," 1,620.18 "
Uzbekistan,Asia,1/1/1966," 1,899.26 "
Uzbekistan,Asia,1/1/1971," 2,240.68 "
Uzbekistan,Asia,1/1/1976," 2,380.68 "
Uzbekistan,Asia,1/1/1981," 2,195.08 "
Uzbekistan,Asia,1/1/1986," 2,154.57 "
Uzbekistan,Asia,1/1/1991," 1,935.31 "
Uzbekistan,Asia,1/1/1996," 1,461.98 "
Uzbekistan,Asia,1/1/2001," 1,681.66 "
Uzbekistan,Asia,1/1/2006," 2,095.28 "
Uzbekistan,Asia,1/1/2011," 2,921.07 "
Vanuatu,Australia and Oceania,1/1/1901," 1,078.72 "
Vanuatu,Australia and Oceania,1/1/1906," 1,096.35 "
Vanuatu,Australia and Oceania,1/1/1911," 1,114.27 "
Vanuatu,Australia and Oceania,1/1/1916," 1,162.07 "
Vanuatu,Australia and Oceania,1/1/1921," 1,232.95 "
Vanuatu,Australia and Oceania,1/1/1926," 1,308.14 "
Vanuatu,Australia and Oceania,1/1/1931," 1,387.92 "
Vanuatu,Australia and Oceania,1/1/1936," 1,472.57 "
Vanuatu,Australia and Oceania,1/1/1941," 1,562.38 "
